Author;Title;Co-Authors;No Authors;Year;Pagination
https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html;A Polynomial Complexity Class in P Systems Using Membrane Division.;['https://dblp.uni-trier.de/pid/87/4203.html', 'https://dblp.uni-trier.de/pid/36/1497.html'];3;2003;284-294
https://dblp.uni-trier.de/pid/16/5230.html;On the Degree of Nondeterminism of Tree Adjoining Languages and Head Grammar Languages.;['https://dblp.uni-trier.de/pid/84/2622.html'];2;2017;65-76
https://dblp.uni-trier.de/pid/07/2271.html;Simple-Regular Expressions and Languages.;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/w/DerickWood.html'];3;2005;146-157
https://dblp.uni-trier.de/pid/59/6051.html;Minimal DFA for Symmetric Difference NFA.;['https://dblp.uni-trier.de/pid/56/5603.html', 'https://dblp.uni-trier.de/pid/02/4801.html'];3;2012;307-318
https://dblp.uni-trier.de/pid/i/MihaiIonescu.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;['https://dblp.uni-trier.de/pid/75/248.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];5;2006;94-105
https://dblp.uni-trier.de/pid/n/MikhailNVyalyi.html;Automata Equipped with Auxiliary Data Structures and Regular Realizability Problems.;['https://dblp.uni-trier.de/pid/96/9670.html'];2;2021;150-162
https://dblp.uni-trier.de/pid/n/MikhailNVyalyi.html;Regular Realizability Problems and Context-Free Languages.;['https://dblp.uni-trier.de/pid/96/9670.html'];2;2015;256-267
https://dblp.uni-trier.de/pid/p/GPaun.html;Matter and Anti-Matter in Membrane Systems.;['https://dblp.uni-trier.de/pid/82/752.html', 'https://dblp.uni-trier.de/pid/40/1806.html', 'https://dblp.uni-trier.de/pid/84/472.html'];4;2014;65-76
https://dblp.uni-trier.de/pid/p/GPaun.html;Representations and Characterizations of Languages in Chomsky Hierarchy by Means of Insertion-Deletion Systems.;['https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html', 'https://dblp.uni-trier.de/pid/53/5726.html'];3;2007;129-140
https://dblp.uni-trier.de/pid/p/GPaun.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;['https://dblp.uni-trier.de/pid/75/248.html', 'https://dblp.uni-trier.de/pid/i/MihaiIonescu.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];5;2006;94-105
https://dblp.uni-trier.de/pid/p/GPaun.html;Descriptional Complexity Issues in Membrane Computing.;[];1;2003;66-77
https://dblp.uni-trier.de/pid/p/GPaun.html;Context-Free Insertion-Deletion Systems.;['https://dblp.uni-trier.de/pid/m/MauriceMargenstern.html', 'https://dblp.uni-trier.de/pid/88/6877.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];4;2003;265-273
https://dblp.uni-trier.de/pid/77/1889.html;On the descriptional complexity of soliton automata.;[];1;2005;245-252
https://dblp.uni-trier.de/pid/06/6134.html;Union-Complexities of Kleene Plus Operation.;[];1;2022;197-211
https://dblp.uni-trier.de/pid/06/6134.html;Union-Freeness, Deterministic Union-Freeness and Union-Complexity.;[];1;2019;46-56
https://dblp.uni-trier.de/pid/183/0003.html;Completely Reachable Automata.;['https://dblp.uni-trier.de/pid/78/4640.html'];2;2016;1-17
https://dblp.uni-trier.de/pid/67/3878.html;On Descriptions of Context-Free Languages by CD Grammar Systems.;['https://dblp.uni-trier.de/pid/49/1455.html'];2;2001;47-53
https://dblp.uni-trier.de/pid/u/UlrichUltesNitsche.html;A Complete Characterization of Deterministic Regular Liveness Properties.;['https://dblp.uni-trier.de/pid/44/40.html'];2;2006;211-222
https://dblp.uni-trier.de/pid/28/5327.html;Integer Complexity: Experimental and Analytical Results II.;['https://dblp.uni-trier.de/pid/163/7356.html', 'https://dblp.uni-trier.de/pid/77/9496.html', 'https://dblp.uni-trier.de/pid/89/5695.html', 'https://dblp.uni-trier.de/pid/39/4892.html'];5;2015;58-69
https://dblp.uni-trier.de/pid/m/MauriceMargenstern.html;Context-Free Insertion-Deletion Systems.;['https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/88/6877.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];4;2003;265-273
https://dblp.uni-trier.de/pid/131/2471.html;Square on Ideal, Closed and Free Languages.;[];1;2015;70-80
https://dblp.uni-trier.de/pid/131/2471.html;Kleene Star on Unary Regular Languages.;[];1;2013;277-288
https://dblp.uni-trier.de/pid/34/5542.html;On the State Complexity of the Reverse of - and -Trivial Regular Languages.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];2;2013;136-147
https://dblp.uni-trier.de/pid/34/5542.html;State Complexity of Projected Languages.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];2;2011;198-211
https://dblp.uni-trier.de/pid/34/5542.html;Descriptional Complexity of Three-Nonterminal Scattered Context Grammars: An Improvement.;['https://dblp.uni-trier.de/pid/05/2606.html'];2;2009;183-192
https://dblp.uni-trier.de/pid/34/5542.html;Descriptional Complexity of Generalized Forbidding Grammars.;['https://dblp.uni-trier.de/pid/05/2606.html'];2;2007;170-177
https://dblp.uni-trier.de/pid/24/6212.html;Aperiodic Tilings by Right Triangles.;[];1;2014;29-41
https://dblp.uni-trier.de/pid/65/8396.html;On the Computational Complexity of Problems Related to Distinguishability Sets.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2015;117-128
https://dblp.uni-trier.de/pid/65/8396.html;Boundary Sets of Regular and Context-Free Languages.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2014;162-173
https://dblp.uni-trier.de/pid/65/8396.html;Nondeterministic Biautomata and Their Descriptional Complexity.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2013;112-123
https://dblp.uni-trier.de/pid/65/8396.html;Queue Automata of Constant Length.;['https://dblp.uni-trier.de/pid/70/9958.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];4;2013;124-135
https://dblp.uni-trier.de/pid/65/8396.html;On Inverse Operations and Their Descriptional Complexity.;['https://dblp.uni-trier.de/pid/70/8932.html', 'https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];4;2012;89-102
https://dblp.uni-trier.de/pid/65/8396.html;State Complexity of Chop Operations on Unary and Finite Languages.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2012;169-182
https://dblp.uni-trier.de/pid/65/8396.html;The Magic Number Problem for Subregular Language Families.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];3;2010;110-119
https://dblp.uni-trier.de/pid/147/8411.html;NFA-to-DFA Trade-Off for Regular Operations.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];2;2019;184-196
https://dblp.uni-trier.de/pid/147/8411.html;Square on Deterministic, Alternating, and Boolean Finite Automata.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];2;2017;214-225
https://dblp.uni-trier.de/pid/49/8284.html;Cycles and Global Attractors of Reaction Systems.;['https://dblp.uni-trier.de/pid/98/3810.html', 'https://dblp.uni-trier.de/pid/70/7551.html'];3;2014;114-125
https://dblp.uni-trier.de/pid/36/8397.html;State Elimination Ordering Strategies: Some Experimental Results.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2010;139-148
https://dblp.uni-trier.de/pid/157/1091.html;Uncountable Realtime Probabilistic Classes.;['https://dblp.uni-trier.de/pid/82/4618.html'];2;2017;102-113
https://dblp.uni-trier.de/pid/217/0184.html;Regular Expression Length via Arithmetic Formula Complexity.;['https://dblp.uni-trier.de/pid/278/3544.html'];2;2020;26-38
https://dblp.uni-trier.de/pid/217/0184.html;Operational Complexity of Straight Line Programs for Regular Languages.;[];1;2020;180-192
https://dblp.uni-trier.de/pid/55/2431.html;On Classes of Regular Languages Related to Monotone WQOs.;['https://dblp.uni-trier.de/pid/60/934.html'];2;2019;235-247
https://dblp.uni-trier.de/pid/30/9126.html;On the Trade-Off Between Ambiguity and Measures in Internal Contextual Grammars.;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/k/KKrithivasan.html'];3;2008;216-223
https://dblp.uni-trier.de/pid/131/2343.html;A Characterisation of NL/poly via Nondeterministic Finite Automata.;['https://dblp.uni-trier.de/pid/81/8748.html'];2;2013;194-204
https://dblp.uni-trier.de/pid/55/10307.html;State Complexity of Finite Partial Languages.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];2;2022;170-183
https://dblp.uni-trier.de/pid/55/10307.html;State Complexity of Partial Word Finite Automata.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];2;2021;113-124
https://dblp.uni-trier.de/pid/55/10307.html;Descriptional Complexity of Bounded Regular Languages.;['https://dblp.uni-trier.de/pid/24/3228-2.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];4;2016;138-152
https://dblp.uni-trier.de/pid/55/10307.html;On Simulation Cost of Unary Limited Automata.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];2;2015;153-164
https://dblp.uni-trier.de/pid/55/10307.html;Regularity and Size of Set Automata.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];3;2014;282-293
https://dblp.uni-trier.de/pid/55/10307.html;Size of Unary One-Way Multi-head Finite Automata.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];3;2013;148-159
https://dblp.uni-trier.de/pid/00/6434.html;Groups Whose Word Problem is a Petri Net Language.;['https://dblp.uni-trier.de/pid/132/6969.html'];2;2015;243-255
https://dblp.uni-trier.de/pid/30/5254.html;Approximate NFA Universality Motivated by Information Theory.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/166/1600.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];4;2022;142-154
https://dblp.uni-trier.de/pid/30/5254.html;On the Uniform Distribution of Regular Expressions.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];4;2021;13-25
https://dblp.uni-trier.de/pid/30/5254.html;Partial Derivative Automaton by Compressing Regular Expressions.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];4;2021;100-112
https://dblp.uni-trier.de/pid/30/5254.html;Forward Injective Finite Automata: Exact and Random Generation of Nonisomorphic NFAs.;['https://dblp.uni-trier.de/pid/19/7.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2018;88-100
https://dblp.uni-trier.de/pid/30/5254.html;On the Average Complexity of Strong Star Normal Form.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];4;2017;77-88
https://dblp.uni-trier.de/pid/30/5254.html;On the State Complexity of Partial Derivative Automata For Regular Expressions with Intersection.;['https://dblp.uni-trier.de/pid/183/0038.html', 'https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];5;2016;45-59
https://dblp.uni-trier.de/pid/30/5254.html;Partial Derivative Automaton for Regular Expressions with Shuffle.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];4;2015;21-32
https://dblp.uni-trier.de/pid/30/5254.html;Universal Disjunctive Concatenation and Star.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];3;2015;197-208
https://dblp.uni-trier.de/pid/30/5254.html;State Elimination Ordering Strategies: Some Experimental Results.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/36/8397.html'];3;2010;139-148
https://dblp.uni-trier.de/pid/30/5254.html;Testing the Equivalence of Regular Languages.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2009;47-57
https://dblp.uni-trier.de/pid/30/5254.html;Exact Generation of Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2008;48-60
https://dblp.uni-trier.de/pid/30/5254.html;Exact Generation of Minimal Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2007;57-68
https://dblp.uni-trier.de/pid/30/5254.html;Aspects of Enumeration and Generation with a String Automata Representation.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2006;58-69
https://dblp.uni-trier.de/pid/30/5254.html;On the Representation of Finite Automata.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/53/3527.html'];3;2005;269-276
https://dblp.uni-trier.de/pid/14/3402.html;Descriptional Complexity of NFAs of Different Ambiguity.;[];1;2004;98-107
https://dblp.uni-trier.de/pid/14/3402.html;The Limitedness Problem on Distance Automata.;['https://dblp.uni-trier.de/pid/92/2921.html'];2;2001;115-121
https://dblp.uni-trier.de/pid/251/8661.html;Ranking Binary Unlabelled Necklaces in Polynomial Time.;[];1;2022;15-29
https://dblp.uni-trier.de/pid/39/5299.html;Construction and SAT-Based Verification of Contextual Unfoldings.;['https://dblp.uni-trier.de/pid/74/9958.html'];2;2011;34-42
https://dblp.uni-trier.de/pid/73/9959.html;Kleene Theorems for Product Systems.;['https://dblp.uni-trier.de/pid/l/KamalLodaya.html', 'https://dblp.uni-trier.de/pid/53/2323.html'];3;2011;235-247
https://dblp.uni-trier.de/pid/h/StepanHolub.html;Generalized de Bruijn Words and the State Complexity of Conjugate Sets.;['https://dblp.uni-trier.de/pid/204/7521.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];3;2019;137-146
https://dblp.uni-trier.de/pid/97/5256.html;CD Grammar Systems with Regular Start Conditions.;['https://dblp.uni-trier.de/pid/84/472.html'];2;2007;69-80
https://dblp.uni-trier.de/pid/97/5256.html;A Small Universal Antiport P System with Forbidden Context.;['https://dblp.uni-trier.de/pid/84/472.html'];2;2006;259-266
https://dblp.uni-trier.de/pid/97/5256.html;Refining the Nonterminal Complexity of Graph-controlled Grammars.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/r/KlausReinhardt.html'];4;2005;110-121
https://dblp.uni-trier.de/pid/97/5256.html;Gemmating P Systems are Computationally Complete with Four Membranes.;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/93/263.html'];3;2004;191-203
https://dblp.uni-trier.de/pid/97/5256.html;Reducing the Number of Catalysts Needed in Computationally Universal P Systems without Priorities.;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/89/7033.html'];3;2003;102-113
https://dblp.uni-trier.de/pid/29/5559.html;Some Properties of the Prouhet Morphism and Words.;[];1;2001;177-186
https://dblp.uni-trier.de/pid/v/HeikoVogler.html;Crisp-Determinization of Weighted Tree Automata over Additively Locally Finite and Past-Finite Monotonic Strong Bimonoids Is Decidable.;['https://dblp.uni-trier.de/pid/d/ManfredDroste.html', 'https://dblp.uni-trier.de/pid/f/ZoltanFulop1.html', 'https://dblp.uni-trier.de/pid/255/4896.html'];4;2020;39-51
https://dblp.uni-trier.de/pid/b/MSakthiBalan.html;Serializing the Parallelism in Parallel Communicating Pushdown Automata Systems.;[];1;2009;59-68
https://dblp.uni-trier.de/pid/b/MSakthiBalan.html;Complexity Issues in Binding-Blocking Automata.;[];1;2002;43-54
https://dblp.uni-trier.de/pid/b/MSakthiBalan.html;Parallel Communicating Pushdown Automata with Filters in Communication.;[];1;2001;167-175
https://dblp.uni-trier.de/pid/45/123.html;Multiple Concatenation and State Complexity (Extended Abstract).;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];2;2020;78-90
https://dblp.uni-trier.de/pid/45/123.html;Prefix-Free Languages: Right Quotient and Reversal.;['https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/00/8398.html', 'https://dblp.uni-trier.de/pid/146/0422.html', 'https://dblp.uni-trier.de/pid/60/9959.html'];5;2014;210-221
https://dblp.uni-trier.de/pid/53/3527.html;Testing the Equivalence of Regular Languages.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2009;47-57
https://dblp.uni-trier.de/pid/53/3527.html;Exact Generation of Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2008;48-60
https://dblp.uni-trier.de/pid/53/3527.html;Exact Generation of Minimal Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2007;57-68
https://dblp.uni-trier.de/pid/53/3527.html;Aspects of Enumeration and Generation with a String Automata Representation.;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2006;58-69
https://dblp.uni-trier.de/pid/53/3527.html;On the Representation of Finite Automata.;['https://dblp.uni-trier.de/pid/30/5254.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html'];3;2005;269-276
https://dblp.uni-trier.de/pid/204/7521.html;Generalized de Bruijn Words and the State Complexity of Conjugate Sets.;['https://dblp.uni-trier.de/pid/h/StepanHolub.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];3;2019;137-146
https://dblp.uni-trier.de/pid/53/2323.html;Kleene Theorems for Product Systems.;['https://dblp.uni-trier.de/pid/l/KamalLodaya.html', 'https://dblp.uni-trier.de/pid/73/9959.html'];3;2011;235-247
https://dblp.uni-trier.de/pid/77/5163.html;Finite Codes over Free Binoids.;['https://dblp.uni-trier.de/pid/98/6078.html', 'https://dblp.uni-trier.de/pid/23/6046.html'];3;2001;91-101
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Approximate NFA Universality Motivated by Information Theory.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/166/1600.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2022;142-154
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;On the Uniform Distribution of Regular Expressions.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2021;13-25
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Partial Derivative Automaton by Compressing Regular Expressions.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2021;100-112
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Forward Injective Finite Automata: Exact and Random Generation of Nonisomorphic NFAs.;['https://dblp.uni-trier.de/pid/19/7.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2018;88-100
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;On the Average Complexity of Strong Star Normal Form.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2017;77-88
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;On the State Complexity of Partial Derivative Automata For Regular Expressions with Intersection.;['https://dblp.uni-trier.de/pid/183/0038.html', 'https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];5;2016;45-59
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Partial Derivative Automaton for Regular Expressions with Shuffle.;['https://dblp.uni-trier.de/pid/42/4087.html', 'https://dblp.uni-trier.de/pid/21/4601.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2015;21-32
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Universal Disjunctive Concatenation and Star.;['https://dblp.uni-trier.de/pid/87/6893.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2015;197-208
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;State Elimination Ordering Strategies: Some Experimental Results.;['https://dblp.uni-trier.de/pid/36/8397.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2010;139-148
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Testing the Equivalence of Regular Languages.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2009;47-57
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Exact Generation of Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2008;48-60
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Exact Generation of Minimal Acyclic Deterministic Finite Automata.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2007;57-68
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;Aspects of Enumeration and Generation with a String Automata Representation.;['https://dblp.uni-trier.de/pid/53/3527.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];3;2006;58-69
https://dblp.uni-trier.de/pid/n/NelmaMoreira.html;On the Representation of Finite Automata.;['https://dblp.uni-trier.de/pid/30/5254.html', 'https://dblp.uni-trier.de/pid/53/3527.html'];3;2005;269-276
https://dblp.uni-trier.de/pid/21/3882.html;Finite Automata with Undirected State Graphs.;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];3;2018;212-223
https://dblp.uni-trier.de/pid/74/9958.html;Construction and SAT-Based Verification of Contextual Unfoldings.;['https://dblp.uni-trier.de/pid/39/5299.html'];2;2011;34-42
https://dblp.uni-trier.de/pid/28/5831.html;Quantum State Complexity of Formal Languages.;['https://dblp.uni-trier.de/pid/13/3203.html'];2;2015;280-291
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;State Complexity of Finite Partial Languages.;['https://dblp.uni-trier.de/pid/55/10307.html'];2;2022;170-183
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;State Complexity of Partial Word Finite Automata.;['https://dblp.uni-trier.de/pid/55/10307.html'];2;2021;113-124
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];4;2020;117-129
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Descriptional Complexity of Iterated Uniform Finite-State Transducers.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];4;2019;223-234
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Finite Automata with Undirected State Graphs.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/21/3882.html'];3;2018;212-223
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;One-Time Nondeterministic Computations.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2017;177-188
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Descriptional Complexity of Bounded Regular Languages.;['https://dblp.uni-trier.de/pid/24/3228-2.html', 'https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];4;2016;138-152
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;On Simulation Cost of Unary Limited Automata.;['https://dblp.uni-trier.de/pid/55/10307.html'];2;2015;153-164
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Regularity and Size of Set Automata.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];3;2014;282-293
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Size of Unary One-Way Multi-head Finite Automata.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/55/10307.html'];3;2013;148-159
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;The Magic Number Problem for Subregular Language Families.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/65/8396.html'];3;2010;110-119
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;On the Number of Membranes in Unary P Systems.;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/78/5750-1.html'];3;2009;101-109
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;On Measuring Non-Recursive Trade-Offs.;['https://dblp.uni-trier.de/pid/86/1702.html', 'https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];3;2009;141-150
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Bounded Languages Meet Cellular Automata with Sparse Communication.;['https://dblp.uni-trier.de/pid/58/2201.html'];2;2009;163-172
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;State Complexity of NFA to DFA Conversion of Subregular Language Families.;['https://dblp.uni-trier.de/pid/49/1455.html', 'https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];3;2008;85-96
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Optimal Simulations of Weak Restarting Automata.;['https://dblp.uni-trier.de/pid/49/3748.html'];2;2007;81-92
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;The Size of Higman-Haines Sets.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2006;177-187
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Descriptional Complexity of Deterministic Restarting Automata.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/49/3748.html'];3;2005;158-169
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;The Phenomenon of Non-Recursive Trade-Offs.;[];1;2004;83-97
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;On the Descriptional Power of Heads, Counters, and Pebbles.;[];1;2003;138-149
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Economy of Descriptions for Basic Constructions on Rational Transductions.;['https://dblp.uni-trier.de/pid/49/1455.html', 'https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];3;2002;55-69
https://dblp.uni-trier.de/pid/k/MartinKutrib.html;Refining Nondeterminism below Linear-Time.;[];1;2001;103-114
https://dblp.uni-trier.de/pid/121/3966.html;Computability on Quasi-Polish Spaces.;['https://dblp.uni-trier.de/pid/86/1356.html', 'https://dblp.uni-trier.de/pid/83/3605.html', 'https://dblp.uni-trier.de/pid/60/934.html'];4;2019;171-183
